Q104027,date of birth,1916-12-09
Q104027,knows language,English
Q104027,occupation,actor
Q104027,occupation,author
Q104027,occupation,businessperson
Q104027,occupation,film actor
Q104027,occupation,film director
Q104027,occupation,film producer
Q104027,occupation,screenwriter
Q104027,occupation,soldier
Q104027,occupation,television actor
Q104027,place of birth,Amsterdam
Q104027,religion,Conservative Judaism
Q104027,sex,male
Q104027,spouse,Anne Buydens
Q104027,work started,1942-01-01
Q10403452,is located in,Peoples Republic of China
Q104049,date of birth,1927-02-20
Q104049,knows language,English
Q104049,occupation,author
Q104049,occupation,autobiographer
Q104049,occupation,diplomat
Q104049,occupation,film actor
Q104049,occupation,film director
Q104049,occupation,film producer
Q104049,occupation,stage actor
Q104049,occupation,television actor
Q104049,occupation,writer
Q104049,place of birth,Miami
Q104049,religion,Catholicism
Q104049,sex,male
Q104049,spouse,Joanna Shimkus
Q104049,work started,1943-01-01
Q104061,alma mater,Lee Strasberg Theatre and Film Institute
Q104061,alma mater,Nassau Community College
Q104061,alma mater,Valley Stream Central High School
Q104061,date of birth,1957-12-13
Q104061,occupation,actor
Q104061,occupation,character actor
Q104061,occupation,film actor
Q104061,occupation,film director
Q104061,occupation,film producer
Q104061,occupation,screenwriter
Q104061,occupation,stage actor
Q104061,occupation,television actor
Q104061,occupation,television director
Q104061,occupation,voice actor
Q104061,place of birth,Brooklyn
Q104061,sex,male
Q104061,spouse,Jo Andres
Q104061,work started,1985-01-01
Q104067,alma mater,City College of New York
Q104067,alma mater,Erasmus Hall High School
Q104067,alma mater,Neighborhood Playhouse School of the Theatre
Q104067,alma mater,University of Texas at Austin
Q104067,date of birth,1915-12-07
Q104067,date of death,2014-06-24
Q104067,knows language,English
Q104067,occupation,actor
Q104067,occupation,autobiographer
Q104067,occupation,character actor
Q104067,occupation,film actor
Q104067,occupation,film producer
Q104067,occupation,stage actor
Q104067,occupation,television actor
Q104067,place of birth,Red Hook
Q104067,place of death,Manhattan
Q104067,sex,male
Q104067,spouse,Anne Jackson
Q104067,work started,1945-01-01
Q1040783,date of birth,1927-08-07
Q1040783,date of death,1959-01-21
Q1040783,occupation,actor
Q1040783,occupation,breeder
Q1040783,occupation,film actor
Q1040783,occupation,singer
Q1040783,occupation,television actor
Q1040783,place of birth,Paris
Q1040783,place of death,Mission Hills
Q1040783,sex,male
Q104081,alma mater,Fairfax High School
Q104081,alma mater,Hollywood High School
Q104081,date of birth,1920-09-23
Q104081,date of death,2014-04-06
Q104081,is member of,Republican Party
Q104081,occupation,actor
Q104081,occupation,comedian
Q104081,occupation,dub actor
Q104081,occupation,film actor
Q104081,occupation,film director
Q104081,occupation,film producer
Q104081,occupation,novelist
Q104081,occupation,radio personality
Q104081,occupation,singer
Q104081,occupation,soldier
Q104081,occupation,stage actor
Q104081,occupation,television actor
Q104081,occupation,television producer
Q104081,occupation,voice actor
Q104081,occupation,writer
Q104081,place of birth,New York City
Q104081,place of death,Studio City
Q104081,sex,male
Q104081,spouse,Ava Gardner
Q104081,spouse,B. J. Baker
Q104081,spouse,Carolyn Mitchell
Q104081,spouse,Elaine Devry
Q104081,spouse,Jan Rooney
Q104081,spouse,Martha Vickers
Q104081,work started,1922-01-01
Q1040943,alma mater,Mercer University
Q1040943,alma mater,primary school
Q1040943,date of birth,1883-11-18
Q1040943,date of death,1981-06-01
Q1040943,is member of,Democratic Party
Q1040943,knows language,English
Q1040943,occupation,judge
Q1040943,occupation,lawyer
Q1040943,occupation,politician
Q1040943,place of birth,Baldwin County
Q1040943,place of death,Milledgeville
Q1040943,sex,male
Q104109,date of birth,1892-04-08
Q104109,date of death,1979-05-29
Q104109,is member of,Republican Party
Q104109,knows language,English
Q104109,occupation,actor
Q104109,occupation,film actor
Q104109,occupation,film director
Q104109,occupation,film producer
Q104109,occupation,screenwriter
Q104109,occupation,stage actor
Q104109,occupation,writer
Q104109,place of birth,Toronto
Q104109,place of death,Santa Monica
Q104109,religion,Catholicism
Q104109,sex,female
Q104109,spouse,Charles Rogers
Q104109,spouse,Douglas Fairbanks
Q104109,spouse,Owen Moore
Q104109,work started,1909-01-01
Q10412366,date of birth,1936-03-13
Q10412366,date of death,2005-06-01
Q10412366,occupation,association football manager
Q10412366,occupation,association football player
Q10412366,place of birth,Chadderton
Q10412366,place of death,Cape Town
Q10412366,sex,male
Q1041259,date of birth,1813-11-04
Q1041259,date of death,1859-06-18
Q1041259,occupation,opinion journalist
Q1041259,occupation,physician
Q1041259,occupation,revolutionary
Q1041259,place of birth,Vallendar
Q1041259,place of death,Châtel-Saint-Denis
Q1041259,sex,male
Q104127,alma mater,Harvard University
Q104127,date of birth,1883-05-23
Q104127,date of death,1939-12-12
Q104127,occupation,businessperson
Q104127,occupation,film actor
Q104127,occupation,film director
Q104127,occupation,film producer
Q104127,occupation,screenwriter
Q104127,occupation,stage actor
Q104127,occupation,stunt performer
Q104127,occupation,writer
Q104127,place of birth,Denver
Q104127,place of death,Santa Monica
Q104127,sex,male
Q104127,spouse,Mary Pickford
Q104127,spouse,Sylvia Ashley
Q1041329,date of birth,1767-06-19
Q1041329,date of death,1839-09-30
Q1041329,knows language,French
Q1041329,native language,French
Q1041329,occupation,historian
Q1041329,occupation,journalist
Q1041329,occupation,pamphleteer
Q1041329,occupation,poet
Q1041329,occupation,politician
Q1041329,place of birth,Mognard
Q1041329,place of death,Passy
Q1041329,sex,male
Q104146,date of birth,1921-09-30
Q104146,date of death,2007-10-16
Q104146,occupation,actor
Q104146,occupation,ballet dancer
Q104146,occupation,film actor
Q104146,occupation,stage actor
Q104146,place of birth,Helensburgh
Q104146,place of death,Suffolk
Q104146,sex,female
Q104146,spouse,Peter Viertel
Q104146,spouse,Tony Bartley
Q104151,date of birth,1955-03-29
Q104151,is member of,Free Democratic Party
Q104151,knows language,German
Q104151,native language,German
Q104151,occupation,politician
Q104151,place of birth,Hamburg
Q104151,sex,male
Q104154,alma mater,École Polytechnique
Q104154,alma mater,Lycée Louis-le-Grand
Q104154,alma mater,University of Caen Normandy
Q104154,date of birth,1811-03-11
Q104154,date of death,1877-09-23
Q104154,knows language,French
Q104154,native language,French
Q104154,occupation,astronomer
Q104154,occupation,mathematician
Q104154,occupation,politician
Q104154,place of birth,Saint-Lô
Q104154,place of death,Paris
Q104154,sex,male
Q10415606,date of birth,1957-09-27
Q10415606,occupation,association football manager
Q10415606,occupation,association football player
Q10415606,place of birth,Belgrade
Q10415606,sex,male
Q1041664,date of birth,1964-01-24
Q1041664,occupation,association football player
Q1041664,occupation,association football referee
Q1041664,place of birth,Saint Petersburg
Q1041664,sex,male
Q104177,alma mater,University of Marburg
Q104177,date of birth,1903-07-06
Q104177,date of death,1957-05-02
Q104177,is member of,Christian Democratic Union
Q104177,knows language,German
Q104177,native language,German
Q104177,occupation,jurist
Q104177,occupation,lawyer
Q104177,occupation,politician
Q104177,place of birth,Wetzlar
Q104177,place of death,Naples
Q104177,sex,male
Q104183,date of birth,1893-10-14
Q104183,date of death,1993-02-27
Q104183,knows language,English
Q104183,occupation,autobiographer
Q104183,occupation,film actor
Q104183,occupation,film director
Q104183,occupation,peace activist
Q104183,occupation,screenwriter
Q104183,occupation,stage actor
Q104183,occupation,television actor
Q104183,occupation,writer
Q104183,place of birth,Springfield
Q104183,place of death,New York City
Q104183,sex,female
Q1041849,date of birth,1777-01-01
Q1041849,date of death,1863-06-06
Q1041849,occupation,jurist
Q1041849,occupation,politician
Q1041849,place of birth,Rome
Q1041849,place of death,Saint-Josse-ten-Noode
Q1041849,sex,male
Q1041895,date of birth,1942-12-26
Q1041895,occupation,actor
Q1041895,occupation,singer
Q1041895,place of birth,Amsterdam
Q1041895,sex,male
Q10418980,is located in,Sweden
Q1041909,date of birth,1969-06-26
Q1041909,occupation,actor
Q1041909,occupation,presenter
Q1041909,occupation,screenwriter
Q1041909,occupation,television presenter
Q1041909,place of birth,Amsterdam
Q1041909,sex,male
Q104190,alma mater,Eton College
Q104190,alma mater,Kings College
Q104190,date of birth,1676-09-05
Q104190,date of death,1745-03-29
Q104190,is member of,Whigs
Q104190,knows language,English
Q104190,occupation,politician
Q104190,place of birth,Houghton, Norfolk
Q104190,place of death,St Jamess
Q104190,religion,Church of England
Q104190,sex,male
Q104196,date of birth,1952-11-24
Q104196,knows language,German
Q104196,occupation,actor
Q104196,occupation,film actor
Q104196,occupation,singer
Q104196,occupation,television presenter
Q104196,occupation,voice actor
Q104196,place of birth,Berlin
Q104196,sex,male
Q1042024,alma mater,University of Pavia
Q1042024,date of birth,1801-06-15
Q1042024,date of death,1869-02-06
Q1042024,knows language,Italian
Q1042024,occupation,academic
Q1042024,occupation,philosopher
Q1042024,occupation,politician
Q1042024,occupation,writer
Q1042024,place of birth,Milan
Q1042024,place of death,Lugano
Q1042024,sex,male
Q1042106,date of birth,1933-11-08
Q1042106,occupation,actor
Q1042106,occupation,film actor
Q1042106,place of birth,Tokyo
Q1042106,sex,female
Q1042106,spouse,Kisho Kurokawa
Q1042106,work started,1952-01-01
Q1042364,date of birth,1796-07-22
Q1042364,date of death,1881-12-07
Q1042364,knows language,Italian
Q1042364,occupation,librettist
Q1042364,occupation,poet
Q1042364,occupation,politician
Q1042364,occupation,writer
Q1042364,place of birth,Bologna
Q1042364,place of death,Bologna
Q1042364,sex,male
Q1042578,date of birth,1943-10-20
Q1042578,knows language,German
Q1042578,occupation,actor
Q1042578,occupation,radio personality
Q1042578,occupation,television presenter
Q1042578,place of birth,Stargard
Q1042578,sex,male
Q1042666,date of birth,1919-01-01
Q1042666,date of death,1998-10-16
Q1042666,knows language,Spanish
Q1042666,occupation,association football manager
Q1042666,occupation,association football player
Q1042666,place of birth,Buenos Aires Province
Q1042666,sex,male
Q104266,alma mater,Abraham Lincoln High School
Q104266,alma mater,Brooklyn College
Q104266,alma mater,Virginia Military Institute
Q104266,date of birth,1926-06-28
Q104266,knows language,English
Q104266,occupation,actor
Q104266,occupation,composer
Q104266,occupation,film actor
Q104266,occupation,film director
Q104266,occupation,film producer
Q104266,occupation,journalist
Q104266,occupation,lyricist
Q104266,occupation,screenwriter
Q104266,occupation,soldier
Q104266,occupation,songwriter
Q104266,occupation,television actor
Q104266,occupation,television producer
Q104266,occupation,theatrical producer
Q104266,occupation,voice actor
Q104266,occupation,writer
Q104266,place of birth,Brooklyn
Q104266,sex,male
Q104266,spouse,Anne Bancroft
Q104266,work started,1949-01-01
Q1042721,date of birth,1973-11-24
Q1042721,knows language,Italian
Q1042721,native language,Italian
Q1042721,occupation,actor
Q1042721,occupation,singer
Q1042721,place of birth,Rome
Q1042721,sex,female
Q1042721,spouse,Riccardo Milani
Q1042721,work started,1997-01-01
Q1042841,date of birth,1840-06-10
Q1042841,date of death,1904-06-24
Q1042841,is member of,Republican Party
Q1042841,knows language,English
Q1042841,occupation,politician
Q1042841,place of birth,Walworth
Q1042841,place of death,Houghton
Q1042841,sex,male
Q1042906,date of birth,1835-08-06
Q1042906,date of death,1903-04-14
Q1042906,is member of,Democratic Party
Q1042906,knows language,English
Q1042906,occupation,politician
Q1042906,place of birth,Seymour
Q1042906,place of death,Seymour
Q1042906,sex,male
Q1043065,alma mater,California State University
Q1043065,alma mater,Los Angeles
Q1043065,date of birth,1967-10-22
Q1043065,knows language,Spanish
Q1043065,occupation,actor
Q1043065,occupation,comedian
Q1043065,occupation,dancer
Q1043065,occupation,screenwriter
Q1043065,occupation,singer
Q1043065,occupation,stand-up comedian
Q1043065,occupation,television producer
Q1043065,occupation,voice actor
Q1043065,place of birth,San Pedro Sula
Q1043065,sex,male
Q104340,date of birth,1893-04-20
Q104340,date of death,1971-03-08
Q104340,knows language,English
Q104340,occupation,actor
Q104340,occupation,comedian
Q104340,occupation,film actor
Q104340,occupation,film director
Q104340,occupation,film producer
Q104340,occupation,photographer
Q104340,occupation,screenwriter
Q104340,occupation,stunt performer
Q104340,place of birth,Burchard
Q104340,place of death,Beverly Hills
Q104340,sex,male
Q104340,spouse,Mildred Davis
Q104340,work started,1913-01-01
Q104358,date of birth,1915-04-07
Q104358,date of death,1959-07-17
Q104358,knows language,English
Q104358,nick name,Lady Day
Q104358,occupation,actor
Q104358,occupation,autobiographer
Q104358,occupation,composer
Q104358,occupation,jazz musician
Q104358,occupation,musician
Q104358,occupation,singer
Q104358,occupation,singer-songwriter
Q104358,occupation,songwriter
Q104358,place of birth,Philadelphia
Q104358,place of death,New York City
Q104358,religion,Catholicism
Q104358,sex,female
Q104358,spouse,Joe Guy
Q104358,work started,1935-01-01
Q104372,date of birth,1922-04-03
Q104372,is member of,Republican Party
Q104372,knows language,English
Q104372,occupation,actor
Q104372,occupation,autobiographer
Q104372,occupation,film actor
Q104372,occupation,jazz musician
Q104372,occupation,singer
Q104372,occupation,television actor
Q104372,occupation,television producer
Q104372,place of birth,Cincinnati
Q104372,religion,Christian Science
Q104372,sex,female
Q104372,spouse,George William Weidler
Q104372,spouse,Martin Melcher
Q10438740,is located in,Sweden
Q104392,date of birth,1901-02-20
Q104392,date of death,1984-08-28
Q104392,is member of,Arab Socialist Union
Q104392,knows language,Arabic
Q104392,occupation,military personnel
Q104392,occupation,politician
Q104392,place of birth,Khartoum
Q104392,place of death,Cairo
Q104392,religion,Islam
Q104392,sex,male
Q1044332,date of birth,1963-06-26
Q1044332,knows language,German
Q1044332,occupation,actor
Q1044332,occupation,singer
Q1044332,occupation,stage actor
Q1044332,place of birth,Hamburg
Q1044332,sex,female
Q104454,date of birth,1992-06-03
Q104454,knows language,German
Q104454,occupation,association football player
Q104454,place of birth,Memmingen
Q104454,religion,Christianity
